i    j    k    brain       skull       skin        outside     
2    17   17   1.000000    0.000000    0.000000    0.000000    
2    17   6    0.000000    0.000000    0.016113    0.983887    
2    17   16   1.000000    0.000000    0.000000    0.000000    
2    17   18   1.000000    0.000000    0.000000    0.000000    
2    17   12   1.000000    0.000000    0.000000    0.000000    
2    17   14   1.000000    0.000000    0.000000    0.000000    
2    17   13   1.000000    0.000000    0.000000    0.000000    
2    17   22   0.947754    0.052246    0.000000    0.000000    
2    17   20   1.000000    0.000000    0.000000    0.000000    
2    17   19   1.000000    0.000000    0.000000    0.000000    
2    17   24   0.049805    0.157227    0.248535    0.544434    
2    17   21   1.000000    0.000000    0.000000    0.000000    
2    17   25   0.000000    0.000000    0.015625    0.984375    
2    17   23   0.528809    0.258301    0.164551    0.048340    
2    18   10   1.000000    0.000000    0.000000    0.000000    
2    18   6    0.000000    0.000000    0.001465    0.998535    
2    18   9    0.849609    0.135742    0.014648    0.000000    
2    18   8    0.385254    0.264160    0.229980    0.120605    
2    18   11   1.000000    0.000000    0.000000    0.000000    
2    18   14   1.000000    0.000000    0.000000    0.000000    
2    18   13   1.000000    0.000000    0.000000    0.000000    
2    18   15   1.000000    0.000000    0.000000    0.000000    
2    18   7    0.006348    0.105469    0.207031    0.681152    
2    18   12   1.000000    0.000000    0.000000    0.000000    
2    18   21   1.000000    0.000000    0.000000    0.000000    
2    18   18   1.000000    0.000000    0.000000    0.000000    
2    18   16   1.000000    0.000000    0.000000    0.000000    
2    18   17   1.000000    0.000000    0.000000    0.000000    
2    18   25   0.000000    0.000000    0.000977    0.999023    
2    18   23   0.350586    0.281250    0.242188    0.125977    
2    18   22   0.845215    0.141602    0.013184    0.000000    
2    18   19   1.000000    0.000000    0.000000    0.000000    
2    18   20   1.000000    0.000000    0.000000    0.000000    
2    18   24   0.007812    0.089844    0.215820    0.686523    
2    19   7    0.000000    0.015137    0.129395    0.855469    
2    19   11   1.000000    0.000000    0.000000    0.000000    
2    19   14   1.000000    0.000000    0.000000    0.000000    
2    19   10   0.970703    0.029297    0.000000    0.000000    
2    19   9    0.643555    0.244629    0.106934    0.004883    
2    19   17   1.000000    0.000000    0.000000    0.000000    
2    19   13   1.000000    0.000000    0.000000    0.000000    
2    19   15   1.000000    0.000000    0.000000    0.000000    
2    19   16   1.000000    0.000000    0.000000    0.000000    
2    19   8    0.172852    0.238770    0.266113    0.322266    
2    19   12   1.000000    0.000000    0.000000    0.000000    
2    19   18   1.000000    0.000000    0.000000    0.000000    
2    19   23   0.166016    0.249512    0.252441    0.332031    
2    19   20   1.000000    0.000000    0.000000    0.000000    
2    19   22   0.656250    0.224609    0.114258    0.004883    
2    19   24   0.000000    0.019043    0.123535    0.857422    
2    19   19   1.000000    0.000000    0.000000    0.000000    
2    19   21   0.974121    0.025879    0.000000    0.000000    
2    20   11   0.989746    0.010254    0.000000    0.000000    
2    20   13   1.000000    0.000000    0.000000    0.000000    
2    20   7    0.000000    0.000000    0.014160    0.985840    
2    20   12   1.000000    0.000000    0.000000    0.000000    
2    20   8    0.022949    0.121094    0.235840    0.620117    
2    20   15   1.000000    0.000000    0.000000    0.000000    
2    20   9    0.354492    0.268555    0.259766    0.117188    
2    20   14   1.000000    0.000000    0.000000    0.000000    
2    20   10   0.801758    0.167480    0.030762    0.000000    
2    20   19   1.000000    0.000000    0.000000    0.000000    
2    20   18   1.000000    0.000000    0.000000    0.000000    
2    20   17   1.000000    0.000000    0.000000    0.000000    
2    20   21   0.776855    0.191406    0.031738    0.000000    
2    20   22   0.345703    0.297852    0.236816    0.119629    
2    20   16   1.000000    0.000000    0.000000    0.000000    
2    20   23   0.022461    0.129395    0.249512    0.598633    
2    20   24   0.000000    0.000000    0.018066    0.981934    
2    20   20   0.992188    0.007812    0.000000    0.000000    
2    21   9    0.067871    0.199707    0.282715    0.449707    
2    21   11   0.783691    0.179199    0.037109    0.000000    
2    21   10   0.428223    0.257324    0.227539    0.086914    
2    21   13   1.000000    0.000000    0.000000    0.000000    
2    21   12   0.969727    0.030273    0.000000    0.000000    
2    21   14   1.000000    0.000000    0.000000    0.000000    
2    21   18   1.000000    0.000000    0.000000    0.000000    
2    21   15   1.000000    0.000000    0.000000    0.000000    
2    21   16   1.000000    0.000000    0.000000    0.000000    
2    21   17   1.000000    0.000000    0.000000    0.000000    
2    21   19   0.974121    0.025879    0.000000    0.000000    
2    21   20   0.783203    0.180664    0.036133    0.000000    
2    21   8    0.000000    0.012207    0.084473    0.903320    
2    21   23   0.000000    0.010254    0.081055    0.908691    
2    21   22   0.069336    0.187988    0.269043    0.473633    
2    21   21   0.450684    0.253906    0.210938    0.084473    
2    22   9    0.000000    0.019531    0.121094    0.859375    
2    22   10   0.062500    0.185547    0.283691    0.468262    
2    22   11   0.354004    0.283691    0.246582    0.115723    
2    22   13   0.846191    0.138184    0.015625    0.000000    
2    22   14   0.928223    0.071777    0.000000    0.000000    
2    22   16   0.977051    0.022949    0.000000    0.000000    
2    22   15   0.970703    0.029297    0.000000    0.000000    
2    22   17   0.937988    0.062012    0.000000    0.000000    
2    22   12   0.626465    0.266113    0.101562    0.005859    
2    22   18   0.853027    0.135742    0.011230    0.000000    
2    22   8    0.000000    0.000000    0.000488    0.999512    
2    22   21   0.068848    0.212402    0.257324    0.461426    
2    22   22   0.000000    0.016113    0.120117    0.863770    
2    22   19   0.656250    0.235840    0.102539    0.005371    
2    22   20   0.365723    0.250977    0.238281    0.145020    
2    23   11   0.014160    0.129883    0.249512    0.606445    
2    23   12   0.153320    0.240234    0.268555    0.337891    
2    23   14   0.490723    0.264160    0.197754    0.047363    
2    23   16   0.567871    0.268555    0.138672    0.024902    
2    23   17   0.468750    0.285156    0.198730    0.047363    
2    23   18   0.361328    0.273438    0.246582    0.118652    
2    23   19   0.155762    0.235840    0.288574    0.319824    
2    23   22   0.000000    0.000000    0.000977    0.999023    
2    23   20   0.019043    0.123535    0.246094    0.611328    
2    23   13   0.335449    0.291992    0.244141    0.128418    
2    23   21   0.000000    0.009277    0.083008    0.907715    
2    23   10   0.000000    0.003418    0.081543    0.915039    
2    23   15   0.562012    0.268555    0.152344    0.017090    
2    24   13   0.003906    0.094727    0.215332    0.686035    
2    24   11   0.000000    0.000000    0.016113    0.983887    
2    24   17   0.029297    0.166992    0.271484    0.532227    
2    24   14   0.044922    0.163086    0.256836    0.535156    
2    24   18   0.005371    0.092285    0.209473    0.692871    
2    24   16   0.059570    0.195801    0.271484    0.473145    
2    24   20   0.000000    0.000000    0.020020    0.979980    
2    24   12   0.000000    0.013184    0.119141    0.867676    
2    24   15   0.064453    0.195801    0.260254    0.479492    
2    24   19   0.000000    0.019043    0.131836    0.849121    
2    25   14   0.000000    0.000000    0.020996    0.979004    
2    25   15   0.000000    0.000000    0.037598    0.962402    
2    25   16   0.000000    0.000000    0.036621    0.963379    
2    25   18   0.000000    0.000000    0.000488    0.999512    
2    25   13   0.000000    0.000000    0.000977    0.999023    
2    25   17   0.000000    0.000000    0.016113    0.983887    
3    5    12   0.000000    0.000000    0.001953    0.998047    
3    5    13   0.000000    0.000000    0.035645    0.964355    
3    5    14   0.000000    0.006348    0.095215    0.898438    
3    5    16   0.000000    0.018555    0.126465    0.854980    
3    5    17   0.000000    0.008789    0.081543    0.909668    
3    5    18   0.000000    0.000000    0.033203    0.966797    
3    5    19   0.000000    0.000000    0.001465    0.998535    
3    5    15   0.000000    0.018066    0.125488    0.856445    
3    6    11   0.000000    0.022949    0.107910    0.869141    
3    6    12   0.019043    0.122559    0.237305    0.621094    
3    6    13   0.116211    0.199707    0.288086    0.395996    
3    6    14   0.229980    0.252930    0.281738    0.235352    
3    6    15   0.266113    0.277832    0.268555    0.187500    
3    6    17   0.218750    0.275879    0.275879    0.229492    
3    6    18   0.115723    0.217773    0.291992    0.374512    
3    6    19   0.020996    0.124512    0.227051    0.627441    
3    6    21   0.000000    0.000000    0.010742    0.989258    
3    6    10   0.000000    0.000000    0.005859    0.994141    
3    6    16   0.290527    0.292480    0.233887    0.183105    
3    6    20   0.000000    0.020508    0.108887    0.870605    
3    7    9    0.000000    0.003418    0.057617    0.938965    
3    7    10   0.020508    0.120117    0.254883    0.604492    
3    7    11   0.224121    0.265625    0.273438    0.236816    
3    7    12   0.516113    0.262207    0.172363    0.049316    
3    7    13   0.715332    0.212402    0.069824    0.002441    
3    7    14   0.867188    0.119629    0.013184    0.000000    
3    7    15   0.913574    0.082520    0.003906    0.000000    
3    7    20   0.218750    0.277832    0.274414    0.229004    
3    7    22   0.000000    0.003906    0.058594    0.937500    
3    7    16   0.897461    0.100098    0.002441    0.000000    
3    7    17   0.856934    0.129395    0.013672    0.000000    
3    8    8    0.000000    0.011230    0.082520    0.906250    
3    8    9    0.079102    0.174316    0.278809    0.467773    
3    8    10   0.452148    0.270508    0.194336    0.083008    
3    8    11   0.812012    0.144531    0.041992    0.001465    
3    8    12   0.971191    0.028809    0.000000    0.000000    
3    8    13   1.000000    0.000000    0.000000    0.000000    
3    8    14   1.000000    0.000000    0.000000    0.000000    
3    8    15   1.000000    0.000000    0.000000    0.000000    
3    8    16   1.000000    0.000000    0.000000    0.000000    
3    7    18   0.718750    0.211426    0.068848    0.000977    
3    8    18   1.000000    0.000000    0.000000    0.000000    
3    8    19   0.974609    0.025391    0.000000    0.000000    
3    8    20   0.823730    0.141602    0.034180    0.000488    
3    8    21   0.456055    0.275879    0.191895    0.076172    
3    8    22   0.075195    0.193359    0.274902    0.456543    
3    7    21   0.029297    0.139160    0.238281    0.593262    
3    7    19   0.505859    0.268555    0.174805    0.050781    
3    8    23   0.000000    0.008301    0.080566    0.911133    
3    8    17   1.000000    0.000000    0.000000    0.000000    
3    9    8    0.080566    0.208984    0.271484    0.438965    
3    9    10   0.913574    0.080078    0.006348    0.000000    
3    9    9    0.501465    0.277344    0.169922    0.051270    
3    9    11   0.999512    0.000488    0.000000    0.000000    
3    9    12   1.000000    0.000000    0.000000    0.000000    
3    9    7    0.000000    0.006348    0.055176    0.938477    
3    9    13   1.000000    0.000000    0.000000    0.000000    
3    9    20   1.000000    0.000000    0.000000    0.000000    
3    9    21   0.909180    0.085938    0.004883    0.000000    
3    9    22   0.536621    0.264648    0.159668    0.039062    
